price_id,date,material_category,sub_category,location_cluster,mandi_buying_price,recycler_offered_price,unit,market_range_min,market_range_max
PRC_02941,2026-07-05,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,144.41,203.85,PIECE,129.97,224.24
PRC_02942,2026-07-05,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,54.41,83.85,PIECE,48.97,92.24
PRC_02943,2026-07-05,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,12.41,20.41,KG,11.17,22.45
PRC_02944,2026-07-05,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,274.41,313.85,KG,246.97,345.24
PRC_02945,2026-07-05,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,39.41,53.85,KG,35.47,59.24
PRC_02946,2026-07-05,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,414.41,463.85,KG,372.97,510.24
PRC_02947,2026-07-05,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,104.41,128.85,KG,93.97,141.74
PRC_02948,2026-07-05,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,79.41,95.85,KG,71.47,105.44
PRC_02949,2026-07-05,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,114.41,143.85,KG,102.97,158.24
PRC_02950,2026-07-05,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,144.41,203.85,PIECE,129.97,224.24
PRC_02951,2026-07-05,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,54.41,83.85,PIECE,48.97,92.24
PRC_02952,2026-07-05,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,12.41,20.41,KG,11.17,22.45
PRC_02953,2026-07-05,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,274.41,313.85,KG,246.97,345.24
PRC_02954,2026-07-05,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,39.41,53.85,KG,35.47,59.24
PRC_02955,2026-07-05,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,414.41,463.85,KG,372.97,510.24
PRC_02956,2026-07-05,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,104.41,128.85,KG,93.97,141.74
PRC_02957,2026-07-05,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,79.41,95.85,KG,71.47,105.44
PRC_02958,2026-07-05,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,114.41,143.85,KG,102.97,158.24
PRC_02959,2026-07-05,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,144.41,203.85,PIECE,129.97,224.24
PRC_02960,2026-07-05,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,54.41,83.85,PIECE,48.97,92.24
PRC_02961,2026-07-05,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,12.41,20.41,KG,11.17,22.45
PRC_02962,2026-07-05,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,274.41,313.85,KG,246.97,345.24
PRC_02963,2026-07-05,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,39.41,53.85,KG,35.47,59.24
PRC_02964,2026-07-05,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,414.41,463.85,KG,372.97,510.24
PRC_02965,2026-07-05,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,104.41,128.85,KG,93.97,141.74
PRC_02966,2026-07-05,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,79.41,95.85,KG,71.47,105.44
PRC_02967,2026-07-05,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,114.41,143.85,KG,102.97,158.24
PRC_02968,2026-07-05,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,144.41,203.85,PIECE,129.97,224.24
PRC_02969,2026-07-05,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,54.41,83.85,PIECE,48.97,92.24
PRC_02970,2026-07-05,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,12.41,20.41,KG,11.17,22.45
PRC_02971,2026-07-06,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,272.84,312.12,KG,245.56,343.33
PRC_02972,2026-07-06,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,37.84,52.12,KG,34.06,57.33
PRC_02973,2026-07-06,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,412.84,462.12,KG,371.56,508.33
PRC_02974,2026-07-06,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,102.84,127.12,KG,92.56,139.83
PRC_02975,2026-07-06,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,77.84,94.12,KG,70.06,103.53
PRC_02976,2026-07-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,112.84,142.12,KG,101.56,156.33
PRC_02977,2026-07-06,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,142.84,202.12,PIECE,128.56,222.33
PRC_02978,2026-07-06,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,52.84,82.12,PIECE,47.56,90.33
PRC_02979,2026-07-06,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,11.7,19.7,KG,10.53,21.67
PRC_02980,2026-07-06,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,272.84,312.12,KG,245.56,343.33
PRC_02981,2026-07-06,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,37.84,52.12,KG,34.06,57.33
PRC_02982,2026-07-06,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,412.84,462.12,KG,371.56,508.33
PRC_02983,2026-07-06,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,102.84,127.12,KG,92.56,139.83
PRC_02984,2026-07-06,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,77.84,94.12,KG,70.06,103.53
PRC_02985,2026-07-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,112.84,142.12,KG,101.56,156.33
PRC_02986,2026-07-06,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,142.84,202.12,PIECE,128.56,222.33
PRC_02987,2026-07-06,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,52.84,82.12,PIECE,47.56,90.33
PRC_02988,2026-07-06,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,11.7,19.7,KG,10.53,21.67
PRC_02989,2026-07-06,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,272.84,312.12,KG,245.56,343.33
PRC_02990,2026-07-06,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,37.84,52.12,KG,34.06,57.33
PRC_02991,2026-07-06,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,412.84,462.12,KG,371.56,508.33
PRC_02992,2026-07-06,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,102.84,127.12,KG,92.56,139.83
PRC_02993,2026-07-06,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,77.84,94.12,KG,70.06,103.53
PRC_02994,2026-07-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,112.84,142.12,KG,101.56,156.33
PRC_02995,2026-07-06,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,142.84,202.12,PIECE,128.56,222.33
PRC_02996,2026-07-06,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,52.84,82.12,PIECE,47.56,90.33
PRC_02997,2026-07-06,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,11.7,19.7,KG,10.53,21.67
PRC_02998,2026-07-06,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,272.84,312.12,KG,245.56,343.33
PRC_02999,2026-07-06,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,37.84,52.12,KG,34.06,57.33
PRC_03000,2026-07-06,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,412.84,462.12,KG,371.56,508.33
PRC_03001,2026-07-06,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,102.84,127.12,KG,92.56,139.83
PRC_03002,2026-07-06,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,77.84,94.12,KG,70.06,103.53
PRC_03003,2026-07-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,112.84,142.12,KG,101.56,156.33
PRC_03004,2026-07-06,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,142.84,202.12,PIECE,128.56,222.33
PRC_03005,2026-07-06,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,52.84,82.12,PIECE,47.56,90.33
PRC_03006,2026-07-06,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,11.7,19.7,KG,10.53,21.67
PRC_03007,2026-07-06,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,272.84,312.12,KG,245.56,343.33
PRC_03008,2026-07-06,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,37.84,52.12,KG,34.06,57.33
PRC_03009,2026-07-06,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,412.84,462.12,KG,371.56,508.33
PRC_03010,2026-07-06,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,102.84,127.12,KG,92.56,139.83
PRC_03011,2026-07-06,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,77.84,94.12,KG,70.06,103.53
PRC_03012,2026-07-06,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,112.84,142.12,KG,101.56,156.33
PRC_03013,2026-07-06,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,142.84,202.12,PIECE,128.56,222.33
PRC_03014,2026-07-06,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,52.84,82.12,PIECE,47.56,90.33
PRC_03015,2026-07-06,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,11.7,19.7,KG,10.53,21.67
PRC_03016,2026-07-07,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,275.06,314.57,KG,247.55,346.03
PRC_03017,2026-07-07,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,40.06,54.57,KG,36.05,60.03
PRC_03018,2026-07-07,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,415.06,464.57,KG,373.55,511.03
PRC_03019,2026-07-07,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,105.06,129.57,KG,94.55,142.53
PRC_03020,2026-07-07,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,80.06,96.57,KG,72.05,106.23
PRC_03021,2026-07-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,115.06,144.57,KG,103.55,159.03
PRC_03022,2026-07-07,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,145.06,204.57,PIECE,130.55,225.03
PRC_03023,2026-07-07,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,55.06,84.57,PIECE,49.55,93.03
PRC_03024,2026-07-07,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,13.06,21.06,KG,11.75,23.17
PRC_03025,2026-07-07,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,275.06,314.57,KG,247.55,346.03
PRC_03026,2026-07-07,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,40.06,54.57,KG,36.05,60.03
PRC_03027,2026-07-07,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,415.06,464.57,KG,373.55,511.03
PRC_03028,2026-07-07,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,105.06,129.57,KG,94.55,142.53
PRC_03029,2026-07-07,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,80.06,96.57,KG,72.05,106.23
PRC_03030,2026-07-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,115.06,144.57,KG,103.55,159.03
PRC_03031,2026-07-07,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,145.06,204.57,PIECE,130.55,225.03
PRC_03032,2026-07-07,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,55.06,84.57,PIECE,49.55,93.03
PRC_03033,2026-07-07,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,13.06,21.06,KG,11.75,23.17
PRC_03034,2026-07-07,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,275.06,314.57,KG,247.55,346.03
PRC_03035,2026-07-07,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,40.06,54.57,KG,36.05,60.03
PRC_03036,2026-07-07,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,415.06,464.57,KG,373.55,511.03
PRC_03037,2026-07-07,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,105.06,129.57,KG,94.55,142.53
PRC_03038,2026-07-07,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,80.06,96.57,KG,72.05,106.23
PRC_03039,2026-07-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,115.06,144.57,KG,103.55,159.03
PRC_03040,2026-07-07,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,145.06,204.57,PIECE,130.55,225.03
PRC_03041,2026-07-07,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,55.06,84.57,PIECE,49.55,93.03
PRC_03042,2026-07-07,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,13.06,21.06,KG,11.75,23.17
PRC_03043,2026-07-07,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,275.06,314.57,KG,247.55,346.03
PRC_03044,2026-07-07,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,40.06,54.57,KG,36.05,60.03
PRC_03045,2026-07-07,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,415.06,464.57,KG,373.55,511.03
PRC_03046,2026-07-07,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,105.06,129.57,KG,94.55,142.53
PRC_03047,2026-07-07,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,80.06,96.57,KG,72.05,106.23
PRC_03048,2026-07-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,115.06,144.57,KG,103.55,159.03
PRC_03049,2026-07-07,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,145.06,204.57,PIECE,130.55,225.03
PRC_03050,2026-07-07,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,55.06,84.57,PIECE,49.55,93.03
PRC_03051,2026-07-07,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,13.06,21.06,KG,11.75,23.17
PRC_03052,2026-07-07,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,275.06,314.57,KG,247.55,346.03
PRC_03053,2026-07-07,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,40.06,54.57,KG,36.05,60.03
PRC_03054,2026-07-07,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,415.06,464.57,KG,373.55,511.03
PRC_03055,2026-07-07,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,105.06,129.57,KG,94.55,142.53
PRC_03056,2026-07-07,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,80.06,96.57,KG,72.05,106.23
PRC_03057,2026-07-07,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,115.06,144.57,KG,103.55,159.03
PRC_03058,2026-07-07,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,145.06,204.57,PIECE,130.55,225.03
PRC_03059,2026-07-07,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,55.06,84.57,PIECE,49.55,93.03
PRC_03060,2026-07-07,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,13.06,21.06,KG,11.75,23.17
PRC_03061,2026-07-08,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,274.76,314.24,KG,247.28,345.66
PRC_03062,2026-07-08,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,39.76,54.24,KG,35.78,59.66
PRC_03063,2026-07-08,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,414.76,464.24,KG,373.28,510.66
PRC_03064,2026-07-08,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,104.76,129.24,KG,94.28,142.16
PRC_03065,2026-07-08,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,79.76,96.24,KG,71.78,105.86
PRC_03066,2026-07-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,114.76,144.24,KG,103.28,158.66
PRC_03067,2026-07-08,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,144.76,204.24,PIECE,130.28,224.66
PRC_03068,2026-07-08,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,54.76,84.24,PIECE,49.28,92.66
PRC_03069,2026-07-08,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,12.76,20.76,KG,11.48,22.84
PRC_03070,2026-07-08,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,274.76,314.24,KG,247.28,345.66
PRC_03071,2026-07-08,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,39.76,54.24,KG,35.78,59.66
PRC_03072,2026-07-08,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,414.76,464.24,KG,373.28,510.66
PRC_03073,2026-07-08,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,104.76,129.24,KG,94.28,142.16
PRC_03074,2026-07-08,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,79.76,96.24,KG,71.78,105.86
PRC_03075,2026-07-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,114.76,144.24,KG,103.28,158.66
PRC_03076,2026-07-08,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,144.76,204.24,PIECE,130.28,224.66
PRC_03077,2026-07-08,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,54.76,84.24,PIECE,49.28,92.66
PRC_03078,2026-07-08,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,12.76,20.76,KG,11.48,22.84
PRC_03079,2026-07-08,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,274.76,314.24,KG,247.28,345.66
PRC_03080,2026-07-08,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,39.76,54.24,KG,35.78,59.66
PRC_03081,2026-07-08,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,414.76,464.24,KG,373.28,510.66
PRC_03082,2026-07-08,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,104.76,129.24,KG,94.28,142.16
PRC_03083,2026-07-08,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,79.76,96.24,KG,71.78,105.86
PRC_03084,2026-07-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,114.76,144.24,KG,103.28,158.66
PRC_03085,2026-07-08,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,144.76,204.24,PIECE,130.28,224.66
PRC_03086,2026-07-08,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,54.76,84.24,PIECE,49.28,92.66
PRC_03087,2026-07-08,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,12.76,20.76,KG,11.48,22.84
PRC_03088,2026-07-08,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,274.76,314.24,KG,247.28,345.66
PRC_03089,2026-07-08,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,39.76,54.24,KG,35.78,59.66
PRC_03090,2026-07-08,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,414.76,464.24,KG,373.28,510.66
PRC_03091,2026-07-08,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,104.76,129.24,KG,94.28,142.16
PRC_03092,2026-07-08,BATTERY,LEAD_ACID,Bhubaneswar-Cuttack Cluster,79.76,96.24,KG,71.78,105.86
PRC_03093,2026-07-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Bhubaneswar-Cuttack Cluster,114.76,144.24,KG,103.28,158.66
PRC_03094,2026-07-08,DISPLAY,LCD_PANEL_INTACT,Bhubaneswar-Cuttack Cluster,144.76,204.24,PIECE,130.28,224.66
PRC_03095,2026-07-08,DISPLAY,CRT_MONITOR,Bhubaneswar-Cuttack Cluster,54.76,84.24,PIECE,49.28,92.66
PRC_03096,2026-07-08,PLASTIC,MIXED_EWASTE_CASING,Bhubaneswar-Cuttack Cluster,12.76,20.76,KG,11.48,22.84
PRC_03097,2026-07-08,PCB,MOTHERBOARD_HIGH_GRADE,Chennai-Ambattur Cluster,274.76,314.24,KG,247.28,345.66
PRC_03098,2026-07-08,PCB,POWER_SUPPLY_LOW_GRADE,Chennai-Ambattur Cluster,39.76,54.24,KG,35.78,59.66
PRC_03099,2026-07-08,CABLE,COPPER_HEAVY_INSULATED,Chennai-Ambattur Cluster,414.76,464.24,KG,373.28,510.66
PRC_03100,2026-07-08,CABLE,ALUMINIUM_WIRE,Chennai-Ambattur Cluster,104.76,129.24,KG,94.28,142.16
PRC_03101,2026-07-08,BATTERY,LEAD_ACID,Chennai-Ambattur Cluster,79.76,96.24,KG,71.78,105.86
PRC_03102,2026-07-08,BATTERY,BATTERY_LITHIUM_PORTABLE,Chennai-Ambattur Cluster,114.76,144.24,KG,103.28,158.66
PRC_03103,2026-07-08,DISPLAY,LCD_PANEL_INTACT,Chennai-Ambattur Cluster,144.76,204.24,PIECE,130.28,224.66
PRC_03104,2026-07-08,DISPLAY,CRT_MONITOR,Chennai-Ambattur Cluster,54.76,84.24,PIECE,49.28,92.66
PRC_03105,2026-07-08,PLASTIC,MIXED_EWASTE_CASING,Chennai-Ambattur Cluster,12.76,20.76,KG,11.48,22.84
PRC_03106,2026-07-09,PCB,MOTHERBOARD_HIGH_GRADE,Delhi-Mayapuri Cluster,273.95,313.34,KG,246.56,344.67
PRC_03107,2026-07-09,PCB,POWER_SUPPLY_LOW_GRADE,Delhi-Mayapuri Cluster,38.95,53.34,KG,35.06,58.67
PRC_03108,2026-07-09,CABLE,COPPER_HEAVY_INSULATED,Delhi-Mayapuri Cluster,413.95,463.34,KG,372.56,509.67
PRC_03109,2026-07-09,CABLE,ALUMINIUM_WIRE,Delhi-Mayapuri Cluster,103.95,128.34,KG,93.56,141.17
PRC_03110,2026-07-09,BATTERY,LEAD_ACID,Delhi-Mayapuri Cluster,78.95,95.34,KG,71.06,104.87
PRC_03111,2026-07-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Delhi-Mayapuri Cluster,113.95,143.34,KG,102.56,157.67
PRC_03112,2026-07-09,DISPLAY,LCD_PANEL_INTACT,Delhi-Mayapuri Cluster,143.95,203.34,PIECE,129.56,223.67
PRC_03113,2026-07-09,DISPLAY,CRT_MONITOR,Delhi-Mayapuri Cluster,53.95,83.34,PIECE,48.56,91.67
PRC_03114,2026-07-09,PLASTIC,MIXED_EWASTE_CASING,Delhi-Mayapuri Cluster,11.95,19.95,KG,10.76,21.94
PRC_03115,2026-07-09,PCB,MOTHERBOARD_HIGH_GRADE,Mumbai-Dharavi Cluster,273.95,313.34,KG,246.56,344.67
PRC_03116,2026-07-09,PCB,POWER_SUPPLY_LOW_GRADE,Mumbai-Dharavi Cluster,38.95,53.34,KG,35.06,58.67
PRC_03117,2026-07-09,CABLE,COPPER_HEAVY_INSULATED,Mumbai-Dharavi Cluster,413.95,463.34,KG,372.56,509.67
PRC_03118,2026-07-09,CABLE,ALUMINIUM_WIRE,Mumbai-Dharavi Cluster,103.95,128.34,KG,93.56,141.17
PRC_03119,2026-07-09,BATTERY,LEAD_ACID,Mumbai-Dharavi Cluster,78.95,95.34,KG,71.06,104.87
PRC_03120,2026-07-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Mumbai-Dharavi Cluster,113.95,143.34,KG,102.56,157.67
PRC_03121,2026-07-09,DISPLAY,LCD_PANEL_INTACT,Mumbai-Dharavi Cluster,143.95,203.34,PIECE,129.56,223.67
PRC_03122,2026-07-09,DISPLAY,CRT_MONITOR,Mumbai-Dharavi Cluster,53.95,83.34,PIECE,48.56,91.67
PRC_03123,2026-07-09,PLASTIC,MIXED_EWASTE_CASING,Mumbai-Dharavi Cluster,11.95,19.95,KG,10.76,21.94
PRC_03124,2026-07-09,PCB,MOTHERBOARD_HIGH_GRADE,Bengaluru-Peenya Cluster,273.95,313.34,KG,246.56,344.67
PRC_03125,2026-07-09,PCB,POWER_SUPPLY_LOW_GRADE,Bengaluru-Peenya Cluster,38.95,53.34,KG,35.06,58.67
PRC_03126,2026-07-09,CABLE,COPPER_HEAVY_INSULATED,Bengaluru-Peenya Cluster,413.95,463.34,KG,372.56,509.67
PRC_03127,2026-07-09,CABLE,ALUMINIUM_WIRE,Bengaluru-Peenya Cluster,103.95,128.34,KG,93.56,141.17
PRC_03128,2026-07-09,BATTERY,LEAD_ACID,Bengaluru-Peenya Cluster,78.95,95.34,KG,71.06,104.87
PRC_03129,2026-07-09,BATTERY,BATTERY_LITHIUM_PORTABLE,Bengaluru-Peenya Cluster,113.95,143.34,KG,102.56,157.67
PRC_03130,2026-07-09,DISPLAY,LCD_PANEL_INTACT,Bengaluru-Peenya Cluster,143.95,203.34,PIECE,129.56,223.67
PRC_03131,2026-07-09,DISPLAY,CRT_MONITOR,Bengaluru-Peenya Cluster,53.95,83.34,PIECE,48.56,91.67
PRC_03132,2026-07-09,PLASTIC,MIXED_EWASTE_CASING,Bengaluru-Peenya Cluster,11.95,19.95,KG,10.76,21.94
PRC_03133,2026-07-09,PCB,MOTHERBOARD_HIGH_GRADE,Bhubaneswar-Cuttack Cluster,273.95,313.34,KG,246.56,344.67
PRC_03134,2026-07-09,PCB,POWER_SUPPLY_LOW_GRADE,Bhubaneswar-Cuttack Cluster,38.95,53.34,KG,35.06,58.67
PRC_03135,2026-07-09,CABLE,COPPER_HEAVY_INSULATED,Bhubaneswar-Cuttack Cluster,413.95,463.34,KG,372.56,509.67
PRC_03136,2026-07-09,CABLE,ALUMINIUM_WIRE,Bhubaneswar-Cuttack Cluster,103.95,128.34,KG,93.56,141.17
