recycler_id,cpcb_registration_id,company_name,registered_address,state,city,latitude,longitude,permitted_capacity_mta,authorization_status,materials_accepted,pickup_available,min_pickup_weight_kg,service_radius_km,total_pickups_booked,total_pickups_completed,cancellation_rate,fulfillment_score,avg_payout_delay_hours,contact_phone
REC_EXC_231,CPCB/EXC/2023/231,M/s. E -Refine Corporation Gut No. 24,"Plot No. 2, Dargah Road, Additional Daultabad, Tal. & Dist.
Aurangabad 260",Maharashtra,Chhatrapati Sambhajinagar,19.8712,75.7759,260.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,75.0,99,95,0.04,0.96,2.7,+91-9307535306
REC_EXC_232,CPCB/EXC/2023/232,M/s. E-Waste Global,"Gate No. 2, Near Theur Phata, Lonikand, Pune Nagar Road, Tal. Haveli, Dist. Pune 412216 240",Maharashtra,Pune,20.2149,75.7741,240.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,149,132,0.114,0.887,2.0,+91-9128046417
REC_EXC_233,CPCB/EXC/2023/233,M/s. E-Waste Mart Survey No.94,"Gala No.6,Umar Compound, Jahar Pada,Nalasopara, Vasai-Virar City (M Corp), District - Palghar - 401208. 500",Maharashtra,Palghar,19.3965,75.9391,500.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,114,106,0.07,0.931,1.0,+91-9194640288
REC_EXC_234,CPCB/EXC/2023/234,M/s. General Technologies India Pvt Ltd,"Plot No. MBP-2, Building No.A-1, Office No. 1213, 12th Floor, Rupa Solitaire Building, TTC Industrial Area, Mahape, Dist",Maharashtra,Navi Mumbai,19.4027,75.4392,100.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,110,107,0.027,0.973,3.1,+91-9282732842
REC_EXC_235,CPCB/EXC/2023/235,M/s. GNG Electronics Pvt. Ltd. Sr. No. 54,"Hissa No. Dahisar Rd, Pimpri, Tal. & Dist. - Thane 750",Maharashtra,Mumbai,19.3192,75.9217,750.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,127,116,0.087,0.915,0.9,+91-9805181717
REC_EXC_236,CPCB/EXC/2023/236,M/s. Go Green Recycling Unit No. 75/66,"Hasti Industrial Estate, TTC Industrial Area, Mahape, Navi Mumbai 150",Maharashtra,Navi Mumbai,20.1015,75.8829,150.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,75.0,115,102,0.113,0.889,2.0,+91-9342251707
REC_EXC_237,CPCB/EXC/2023/237,M/s. Grade Infratech Pvt. Ltd.,"Gut No. 849, Near Mahindra CIE, Ambethan Chakan, Village Chakan, Tal. Khed, Dist. Pune 300",Maharashtra,Pune,19.6075,76.192,300.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,30.0,49,45,0.082,0.922,2.8,+91-9183261653
REC_EXC_238,CPCB/EXC/2023/238,M/s. Green Enviro Services,"118/1, Wasali, Tal. Khed, Dist. Pune 700",Maharashtra,Pune,19.2694,75.3402,700.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,43,38,0.116,0.889,2.2,+91-9103133211
REC_EXC_239,CPCB/EXC/2023/239,M/s. GREEN INDIA E-WASTE & RECYCLING OPC PVT.,"HISSA NO. 1/A, House No. 500, POST-
DAHISAR, District - Thane. 390",Maharashtra,Mumbai,20.0235,75.2411,390.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,50.0,35,31,0.114,0.892,3.0,+91-9660149681
REC_EXC_240,CPCB/EXC/2023/240,"M/s. Green IT Recycling Center Pvt Ltd
Plot N","MIDC Ranjangaon, Dist.- Pune - 412209 365",Maharashtra,Pune,19.3449,75.655,365.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,37,33,0.108,0.897,2.8,+91-9213566180
REC_EXC_241,CPCB/EXC/2023/241,"M/s. Green IT Recycling Centre Pvt. Ltd.
Gat ","Plot No. 3 & 4, Near Scienunero
Company, Near PMT Depot, Shindewadi, Tal. Bhor, Dist. Pune 1000",Maharashtra,Pune,19.8861,76.0118,1000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,50.0,89,83,0.067,0.934,1.0,+91-9587363407
REC_EXC_242,CPCB/EXC/2023/242,M/s. GREEN PLANET RECYCLING SOLUTIONS SURVAY ,"AT BHANDARLI, DHASAR MORI, OLD MUMBRA PANVEL ROAD, TAL THANE, DIST THANE, - 400612 550",Maharashtra,Thane,20.1087,76.12,550.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,37,35,0.054,0.949,3.0,+91-9371278692
REC_EXC_243,CPCB/EXC/2023/243,M/s. Green Tech Solution Industries Gat No. 8,"A/p. Wakhari, tal. Pandharpur, Dist. Solapur 413304 250",Maharashtra,Solapur,19.6918,75.8292,250.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,148,144,0.027,0.973,2.0,+91-9625849588
REC_EXC_244,CPCB/EXC/2023/244,M/s. Green Valley E Waste Management Pvt Ltd ,"Village-Ghosai, Saza-Met, Tal.
Wada, Ghonsai, Palghar - 421312 596",Maharashtra,Palghar,19.9194,75.8486,596.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,75.0,157,135,0.14,0.862,0.8,+91-9226118083
REC_EXC_245,CPCB/EXC/2023/245,M/s. Greenscape Eco Management Private Limite,Pune - 410501 900,Maharashtra,Pune,19.9709,76.1042,900.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,38,36,0.053,0.95,0.8,+91-9141156155
REC_EXC_246,CPCB/EXC/2023/246,M/s. Hari Om Scrap Traders 957/43,"K.P. 2nd Lane,
S. P. Road, Opp. Om
Namahshivaya Bldg. Mumbai Central, Mumbai 49.5",Maharashtra,Mumbai,19.5659,75.6851,49.5,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,160,154,0.037,0.963,1.0,+91-9585087387
REC_EXC_247,CPCB/EXC/2023/247,M/s. Harshita Green Recyclers,"Gat No. 452, Urse Talegaon Dhabade, Tal. Maval, Dist.
Pune 500",Maharashtra,Pune,20.0775,75.3145,500.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,70,66,0.057,0.944,2.7,+91-9749173944
REC_EXC_248,CPCB/EXC/2023/248,M/s. Indian Scrap Traders Survey No. 11,"Hissa No. 3/A, Ghusia Market, Gala no: 661, Vill: Pimpari, Post : Dahisar Dist: Thane 200",Maharashtra,Mumbai,19.687,75.7911,200.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,75.0,120,112,0.067,0.934,2.7,+91-9556742817
REC_EXC_249,CPCB/EXC/2023/249,M/s. J Choudhary & Company Sr. No. 67/3,"Pipewal Lane Mohammadiya Estate, Pimpri Old Mumbai Pune Road, pimpri, Thane 400612 500",Maharashtra,Mumbai,19.5766,75.9002,500.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,177,157,0.113,0.888,0.7,+91-9431047551
REC_EXC_250,CPCB/EXC/2023/250,M/s. J.S.Enterprises Gat No-132,"Khalumbre, Chakan - 410501 650",Maharashtra,Pune,19.8944,75.9081,650.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,86,77,0.105,0.898,2.8,+91-9759740643
REC_EXC_251,CPCB/EXC/2023/251,M/s. JRS Recycling Solutions Pvt. Ltd. Gala N,"S. No. 74, Hissa No. 2A, Garib Nawaz Estate, Old Mumbai Pune Road, Dahisar, Dist. Thane 300",Maharashtra,Mumbai,20.1227,75.98,300.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,75.0,163,153,0.061,0.939,1.0,+91-9700261985
REC_EXC_252,CPCB/EXC/2023/252,M/s. Just Dispose Recycling Pvt. Ltd. Unit No,"110,119, Arvind Industrial Estate, Navghar, Vasai (E), Dist: Thane 1200",Maharashtra,Thane,19.6986,75.6743,1200.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,75.0,59,56,0.051,0.951,1.8,+91-9280494616
REC_EXC_253,CPCB/EXC/2023/253,M/s. K. G. N. Traders Survey No. 11,"Hissa No. 30, Gausiya Market, Village- Pimpri, Post-Dahisar, Dist. Thane - 400612 900",Maharashtra,Mumbai,19.6729,75.2411,900.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,112,109,0.027,0.974,2.8,+91-9335822792
REC_EXC_254,CPCB/EXC/2023/254,M/s. Kalawishwa Electrical,"B-47 (Sub letting), MIDC Waluj, Dist. Aurangabad 431136 300",Maharashtra,Chhatrapati Sambhajinagar,20.091,76.1957,300.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,48,46,0.042,0.96,1.2,+91-9616457908
REC_EXC_255,CPCB/EXC/2023/255,M/s. Kapila Enterprises,"Gat No. 46/3, At. Post. Supa, Tal. Parner, Dist:
Ahmednagar 250",Maharashtra,Ahmednagar,19.7922,75.3104,250.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,149,133,0.107,0.894,2.3,+91-9302884834
REC_EXC_256,CPCB/EXC/2023/256,M/s. Kohinoor E-Waste Recycling Pvt. Ltd. Gut,"Opp. Gurudatta Washing Centre, Dhekhu, Khalapur,
Dist. Raigad 240",Maharashtra,Raigad,19.4779,75.9441,240.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,37,35,0.054,0.949,2.3,+91-9711184552
REC_EXC_257,CPCB/EXC/2023/257,M/s. KRISHNA METAL REFINERY Plot No.1-2/143,"Sapronde Village, Taluka - Wada, District-Thane - 400086 750",Maharashtra,Thane,20.2405,75.8401,750.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,40,39,0.025,0.976,2.2,+91-9782148500
REC_EXC_258,CPCB/EXC/2023/258,M/s. Kuldeep E-Waste Disposals,"Sr. No. 50, Waghjainagar, Mabegaon Khurd, Katraj-Ambegaon Road, Katraj, Pune - 411046 90",Maharashtra,Pune,19.3151,76.0453,90.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,218,188,0.138,0.864,3.0,+91-9653960151
REC_EXC_259,CPCB/EXC/2023/259,M/s. Lilashana Sales,"Ramdas Company, Nandra Road, khamgaon, Dist. Buldhana 360",Maharashtra,Buldhana,20.2073,75.239,360.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,211,192,0.09,0.911,0.9,+91-9490050450
REC_EXC_260,CPCB/EXC/2023/260,M/s. MAC FIX STATION OFFICE NO 201,"MAKHIJA ARCADE, 35TH ROAD,
KHAR BANDRA LINKING ROAD, Bandra,
Mumbai Suburban - 400052 800",Maharashtra,Mumbai,20.144,75.6573,800.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,30.0,208,184,0.115,0.886,0.9,+91-9677721749
REC_EXC_261,CPCB/EXC/2023/261,M/s. Mahalaxmi E- Recyclers Pvt. Ltd.Plot NO.,"Subplot No. 3A, Ramtekde Industrial Area, Hadapsar, Tal. Haveli, Dist. Pune 525",Maharashtra,Pune,20.0383,76.1847,525.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,75.0,134,123,0.082,0.919,1.7,+91-9707652053
REC_EXC_262,CPCB/EXC/2023/262,M/s. Maharashtra Enterprises,"Plot No. 17, Rangara Industrial estate, Kiravali (Adivali), Old Thane
Pune Road, Tal. Panvel, Dist. Raigad 500",Maharashtra,Raigad,19.5059,75.5758,500.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,165,146,0.115,0.886,3.4,+91-9449382748
REC_EXC_263,CPCB/EXC/2023/263,M/s. Mahesh Traders Plot No. 316,"Shree Shahu Market Yard, Tal. Karveer, Dist. Kolhapur 107",Maharashtra,Kolhapur,19.7245,75.8364,107.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,218,187,0.142,0.859,0.6,+91-9457844103
REC_EXC_264,CPCB/EXC/2023/264,M/s. Manihar Enterprises,"Survey No. 74, Village Goteghar, Tal. Thane , Dist. Thane 1000",Maharashtra,Thane,19.2882,75.3219,1000.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,50.0,135,120,0.111,0.891,1.3,+91-9386397783
REC_EXC_265,CPCB/EXC/2023/265,M/s. Manish Metal Gat No 925,"Near Ashtekar Bangla, A/P- Theur, Dist- Pune - 412110 550",Maharashtra,Pune,19.3386,75.831,550.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,70,60,0.143,0.861,2.6,+91-9961557642
REC_EXC_266,CPCB/EXC/2023/266,M/s. Map Trading Company Gat No. 670,"Villoli, Tal. & Dist. Nashik 422010 500",Maharashtra,Nashik,19.383,75.4886,500.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,30.0,138,128,0.072,0.929,1.4,+91-9980728166
REC_EXC_267,CPCB/EXC/2023/267,M/s. Masstech Recycling LLP Gala no 56,"58, 59 & 82, M.J.K. Compound, Kherani Road, Sakinaka, Mumbai - 400072 - 400072 400",Maharashtra,Mumbai,20.2055,75.9353,400.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",False,0.0,10.0,187,166,0.112,0.889,0.6,+91-9622258259
REC_EXC_268,CPCB/EXC/2023/268,M/s. Mauli  Metals,"Gut  No.  222,  At  Kadachi  Wadi, Post                                                          Chakan,
Tal. Khed, Dist",Maharashtra,Pune,19.9381,75.3284,360.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,30.0,176,163,0.074,0.927,2.8,+91-9404975584
REC_EXC_269,CPCB/EXC/2023/269,M/s. Mayra   Corporation,"Plot   No.   C-157,   MIDC Malegaon,
Tal. Sinnar, Dist. Nashik 30",Maharashtra,Nashik,19.6557,75.535,30.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,80,74,0.075,0.927,2.0,+91-9696447794
REC_EXC_270,CPCB/EXC/2023/270,M/s. Mukesh Metal Sr. No. 93,"Hissa No. 1, Behind
Deepesh   Lodge   Gotegar   Uttarshiv,   Mumbra Road, Dist. Thane 400",Maharashtra,Thane,20.1648,75.8265,400.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,30.0,31,28,0.097,0.909,2.1,+91-9710474279
REC_EXC_271,CPCB/EXC/2023/271,M/s. Nagraj  E-Waste  Recycling  S.No.41  Vil,"Industrial Area, India",Maharashtra,Chhatrapati Sambhajinagar,20.0715,75.9088,1800.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,130,113,0.131,0.871,1.1,+91-9386573975
REC_EXC_272,CPCB/EXC/2023/272,"M/s. National Traders
S. No. 103/1/2","Undri-Saswad Road, Autade,
Handewadi, Tal. Haveli, Dist. Pune 250",Maharashtra,Pune,19.9038,76.0595,250.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,148,136,0.081,0.92,2.9,+91-9943615419
REC_EXC_273,CPCB/EXC/2023/273,M/s. National Trading Corporation,"S. No. 56/1, Plot No. 18 & 19, Old Mumbai-Panvel Road, Village Pimpri, Tal. & Dist. Thane 140",Maharashtra,Mumbai,19.4778,75.5981,140.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,52,46,0.115,0.889,0.5,+91-9615620858
REC_EXC_274,CPCB/EXC/2023/274,M/s. Navkar   RecyclingSr.   No.   69,"Hissa   No.   15, Mahamadiya   Estate,   Mumbai   Panvel   Road, Post. Dahisar, Dist.Thane 1000",Maharashtra,Mumbai,19.8526,75.9195,1000.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,75.0,194,187,0.036,0.964,3.3,+91-9485554194
REC_EXC_275,CPCB/EXC/2023/275,M/s. New                     Ecotech         ,"Hissa   no.   364,   At   Post   - Khaniwade,                                                 Taluka
-Vasai, District- P",Maharashtra,Palghar,19.2769,75.8597,300.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,75.0,155,144,0.071,0.93,2.5,+91-9554318404
REC_EXC_276,CPCB/EXC/2023/276,M/s. New India Scrap Traders,"Plot No. 31/E, Ashok Nagar, Dist. Aurangabad 150",Maharashtra,Chhatrapati Sambhajinagar,19.7826,76.0556,150.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,30.0,138,134,0.029,0.971,0.6,+91-9123429562
REC_EXC_277,CPCB/EXC/2023/277,M/s. New                    Shivam           ,"Gala No. 326, At. Post. Khandale, Near Suruchi Dairy, Dist. Pune 4800",Maharashtra,Pune,19.7834,75.3497,4800.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,136,123,0.096,0.906,1.7,+91-9371468805
REC_EXC_278,CPCB/EXC/2023/278,M/s. NICHOLAS   RECYCLING   PRIVATE   LIMITED,"Sativali Road, Valiv. 500",Maharashtra,Palghar,20.0077,75.6724,500.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,30.0,199,180,0.095,0.905,3.2,+91-9542136259
REC_EXC_279,CPCB/EXC/2023/279,M/s. Noble Trading Company,"S. No. 11, Hissa No. 23, Gausiya Market, Village Pimpari, Old M. P. Road, Tal. & Dist. Thane 265",Maharashtra,Thane,20.2464,75.7593,265.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,30.0,138,134,0.029,0.971,2.1,+91-9762047908
REC_EXC_280,CPCB/EXC/2023/280,M/s. Om                                      ,"19/2   mangalwar   peth pune., Peth, Dist. Pune 100",Maharashtra,Pune,19.7294,75.7462,100.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",False,0.0,10.0,116,105,0.095,0.907,3.0,+91-9997707116
REC_EXC_281,CPCB/EXC/2023/281,M/s. OM R V Interiors,"S. N. 92, Hissa No. 3, At Pelhar, Tal. Vasai, Dist Palghar 250",Maharashtra,Palghar,19.4461,75.2715,250.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,75.0,97,87,0.103,0.899,2.2,+91-9933411554
REC_EXC_282,CPCB/EXC/2023/282,M/s. Pakeeza Traders,"Plot No. 406, 407, 408, At. Soyapur, Tal. & Dist. Aurangabad 720",Maharashtra,Chhatrapati Sambhajinagar,19.402,76.0307,720.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,50.0,50.0,133,119,0.105,0.896,2.4,+91-9964628900
REC_EXC_283,CPCB/EXC/2023/283,M/s. Perfect E-Waste Recyclers,"Plot No. A-8/1, MIDC Chikhalthana, Tal. & Dist. Aurangabad 184",Maharashtra,Chhatrapati Sambhajinagar,19.9823,75.3619,184.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,93,86,0.075,0.926,2.7,+91-9243394476
REC_EXC_284,CPCB/EXC/2023/284,M/s. Poona E-Waste Solutions,"1/1009, Gat No. 2334/4, Wagholi, Pune 412207 250",Maharashtra,Pune,19.71,75.2519,250.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,20.0,30.0,213,190,0.108,0.893,0.6,+91-9739073808
REC_EXC_285,CPCB/EXC/2023/285,M/s. Prabhunath Traders,"Sr. No. 314, H. No. 2, uril Devachi, Tal. Haveli, Dist. Pune 1680",Maharashtra,Pune,20.2006,75.7268,1680.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,75.0,212,191,0.099,0.902,2.1,+91-9369344701
REC_EXC_286,CPCB/EXC/2023/286,M/s. Process Recycling Gala No,"2, S.No 302, Richard Compound Near Maharashtra Vajan Kata,
umang pharma road vasai phata, Dist. Palghar 125",Maharashtra,Palghar,20.0133,75.6004,125.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,30.0,30.0,208,201,0.034,0.967,1.7,+91-9432941234
REC_EXC_287,CPCB/EXC/2023/287,"M/s. Progressive Recycler LLP. MIDC Chakan
In","D-45, Tal:- khed, Dist:-Pune 295",Maharashtra,Pune,19.8536,75.8053,295.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,101,97,0.04,0.961,2.4,+91-9308026336
REC_EXC_288,CPCB/EXC/2023/288,M/s. Pune Greens Electronic Waste Recycler Pv,"B-4/1, Handewadi Road,
Hadapsar, Pune 500",Maharashtra,Pune,20.1446,75.2764,500.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,20.0,75.0,218,211,0.032,0.968,2.8,+91-9869904661
REC_EXC_289,CPCB/EXC/2023/289,M/s. R T Corporation,"S.No.377, H.No.2, Ambisi Ganeshpuri Road, Village- Palsai, Tal: Wada, Dist-Palghar. 3000",Maharashtra,Palghar,19.9392,75.9366,3000.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,155,145,0.065,0.936,2.9,+91-9223522711
REC_EXC_290,CPCB/EXC/2023/290,M/s. R.K.E-Recycling International LLP Gala n,"Tirupati Industrial Park, Sativali Road, Vasai East- 401208 130",Maharashtra,Tirupati,19.9846,75.7425,130.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,50.0,142,123,0.134,0.868,0.5,+91-9494202403
REC_EXC_291,CPCB/EXC/2023/291,M/s. Recycling Future,"S. No. 169, Bhangarpada, Post Kundevahll, Tal. Panvel. Dist. Raigad 500",Maharashtra,Raigad,20.0856,75.9544,500.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,30.0,156,150,0.038,0.962,2.3,+91-9480554343
REC_EXC_292,CPCB/EXC/2023/292,M/s. Regreen Recycling FLT 205,"POCKET 5, GANESHWADI CHS LTD., BLDG 5, BHIM NAGAR
MIDC ANDHERI EAST, Mumbai Suburban -
400093 120",Maharashtra,Mumbai,19.6506,75.937,120.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,50.0,104,93,0.106,0.896,2.4,+91-9430887116
REC_EXC_293,CPCB/EXC/2023/293,M/s. Reteck Envirotech Pvt. Ltd. Plot No. 4 A,"MIDC Taloja, Tal. Panvel, Dist. Raigad 2500",Maharashtra,Raigad,20.1992,75.2862,2500.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",True,30.0,30.0,148,142,0.041,0.96,2.6,+91-9315719099
REC_EXC_294,CPCB/EXC/2023/294,M/s. Right E-waste Recycle,"S. No. 40/2/C, 40/3, Nashik Highway, Kalyan Sape Road, Tal.
Bhiwandi. Dist. Thane 400",Maharashtra,Thane,19.3967,75.924,400.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,63,56,0.111,0.892,1.4,+91-9754250615
REC_EXC_295,CPCB/EXC/2023/295,M/s. Rolex Entrprises,"Survey No. 218, Hissa No. 4/1, Dahisar, Navi Mumbai 500",Maharashtra,Navi Mumbai,19.6566,76.12,500.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,30.0,187,182,0.027,0.974,1.1,+91-9813486098
REC_EXC_296,CPCB/EXC/2023/296,M/s. Royal Scrap Traders,"Gut No. 23, Plot No. 8, Mayurnagar, Naregaon, Dist. Aurangabad 230",Maharashtra,Chhatrapati Sambhajinagar,19.8993,75.3368,230.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,30.0,50.0,39,37,0.051,0.951,0.7,+91-9884335007
REC_EXC_297,CPCB/EXC/2023/297,M/s. S. S. E-Waste Recyclers,"Gut No. 442, Village Usar, Kondla Road, Tal. Wada, Dist. Palghar
421312 1500",Maharashtra,Palghar,19.7778,75.6771,1500.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,59,54,0.085,0.918,3.3,+91-9191952593
REC_EXC_298,CPCB/EXC/2023/298,M/s. S.K. Enterprises Plot No: 134 Paiki Sub ,"Ahmednagar Industrial Estate Co-Op. Society Ltd, Nagpur-Pune Road, Ta & Dist -
Ahmedanagar-414005. 5000",Maharashtra,Ahmednagar,19.6529,75.3725,5000.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,50.0,75.0,134,127,0.052,0.949,0.8,+91-9911918576
REC_EXC_299,CPCB/EXC/2023/299,M/s. S K Enterprises,"S. No. 77, Hissa No. 1, Hindustan Market, Dieghar, Tal. Shil, Dist. Thane 300",Maharashtra,Thane,19.7626,75.2608,300.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,50.0,37,31,0.162,0.846,3.3,+91-9455260223
REC_EXC_300,CPCB/EXC/2023/300,M/s. S. N. Brothers,"S. No. 305, Dongaripada, Near Classic Company, Vasai- Virar (M. Corp.), Dist
Palghar 180",Maharashtra,Palghar,19.5678,75.3158,180.0,ACTIVE,"PCB,CABLE,LCD,MOTORS",True,50.0,50.0,201,186,0.075,0.926,3.2,+91-9889489804
REC_EXC_301,CPCB/EXC/2023/301,M/s. Saani Enterprises,"Gut No. 64, Plot No. 65, Mahal Pimpri, Dist. Aurangabad 1200",Maharashtra,Chhatrapati Sambhajinagar,19.6739,75.5912,1200.0,ACTIVE,"CRT,MIXED_PLASTIC,METALS",True,20.0,50.0,186,168,0.097,0.904,3.0,+91-9855260342
REC_EXC_302,CPCB/EXC/2023/302,M/s. Sadab Traders Plot No. 1154,"Gat No. 140/2A/1, Village Vilholi, Behind Jain Temple, Tal & Dist.
Nashik - 422010 300",Maharashtra,Nashik,19.2559,75.3809,300.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,75.0,46,43,0.065,0.938,1.4,+91-9552538900
REC_EXC_303,CPCB/EXC/2023/303,M/s. SAHARA ENTERPRISES GAT N0 65 DEHU ALANDI,"CHIKHALI, TAL.HAVELI DIST.PUNE -
411062 160",Maharashtra,Pune,19.7269,75.8482,160.0,ACTIVE,"PCB,BATTERY,CABLE,LCD,CRT,MIXED_PLASTIC",False,0.0,10.0,77,69,0.104,0.899,1.8,+91-9992063022
REC_EXC_304,CPCB/EXC/2023/304,M/s. Sahara Traders,"Gala No. 1, Ground Floor,
Kalyan Road, Temghar, Tal. Bhiwandi, Dist. Thane 700",Maharashtra,Thane,19.3625,75.8483,700.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,42,38,0.095,0.909,1.7,+91-9620385160
REC_EXC_305,CPCB/EXC/2023/305,M/s. Sayma E-Waste Solutions,"S. No. 323, Hissa no. 3, A Plot No. B-27, Urali Devashi, Tal. Haveli, Pune 335",Maharashtra,Pune,19.9089,75.6862,335.0,ACTIVE,"PCB,BATTERY,CABLE",False,0.0,10.0,138,131,0.051,0.95,1.4,+91-9686696407
REC_EXC_306,CPCB/EXC/2023/306,M/s. Scape E Recycler Private Limited Near Bu,"Behind Hotel Chandralok,Shikshak Colony, Purna Dist. Parbhani,Purna ,Parbhani -
431511 235",Maharashtra,Parbhani,20.1823,75.3396,235.0,ACTIVE,"PCB,BATTERY,CABLE",True,20.0,50.0,211,196,0.071,0.93,1.4,+91-9605886946
REC_EXC_307,CPCB/EXC/2023/307,M/s. Shabbir Traders Plot No. P/15 & 16,"Sr. No. 119/120/121, Balaji Industrial Park, Behind Hindalco, Vill. Tondre, Tal. Panvel, Dist.
Raigad 300",Maharashtra,Raigad,19.9184,76.0372,300.0,ACTIVE,"PCB,BATTERY,CABLE",True,50.0,30.0,103,88,0.146,0.857,3.2,+91-9479096833
